Year	Title	Artist	Path	Rank	Genre	Wiki
1967	California Nights	Lesley Gore	https://www.azlyrics.com/lyrics/lesleygore/californianights.html	61	/wiki/Pop_music	/wiki/California_Nights
1963	It's My Party	Lesley Gore	https://www.azlyrics.com/lyrics/lesleygore/itsmyparty.html	23	/wiki/Pop_music#/wiki/Blue-eyed_soul#/wiki/Synthpop#/wiki/New_wave_music	/wiki/It%27s_My_Party_(Lesley_Gore_song)
1963	Judy's Turn to Cry	Lesley Gore	https://www.azlyrics.com/lyrics/lesleygore/judysturntocry.html	72	/wiki/Pop_music#/wiki/Rock_music	/wiki/Judy%27s_Turn_to_Cry
1964	You Don't Own Me	Lesley Gore	https://www.azlyrics.com/lyrics/lesleygore/youdontownme.html	36	/wiki/Doo-wop#/wiki/Contemporary_R%26B#/wiki/Blue-eyed_soul#/wiki/Hip_hop_soul#/wiki/Contemporary_R%26B	/wiki/You_Don%27t_Own_Me
1986	Something About You	Level 42	https://www.azlyrics.com/lyrics/level42/somethingaboutyou.html	37	/wiki/New_wave_music#/wiki/Synth-pop	/wiki/Something_About_You_(Level_42_song)
1987	Casanova	LeVert	https://www.azlyrics.com/lyrics/levert/casanova.html	71	/wiki/New_jack_swing	/wiki/Casanova_(LeVert_song)
2020	Before You Go	Lewis Capaldi	https://www.azlyrics.com/lyrics/lewiscapaldi/beforeyougo.html	21	NONE	/wiki/Before_You_Go_(Lewis_Capaldi_song)
2019	Someone You Loved	Lewis Capaldi	https://www.azlyrics.com/lyrics/lewiscapaldi/someoneyouloved.html	27	NONE	/wiki/Someone_You_Loved
2020	Someone You Loved	Lewis Capaldi	https://www.azlyrics.com/lyrics/lewiscapaldi/someoneyouloved.html	10	NONE	/wiki/Someone_You_Loved
2000	Girl on TV	LFO	https://www.azlyrics.com/lyrics/lfo/girlontv.html	93	NONE	/wiki/Girl_on_TV
1999	Summer Girls	LFO	https://www.azlyrics.com/lyrics/lfo/summergirls.html	38	NONE	/wiki/Summer_Girls
2017	Strip That Down	Liam Payne featuring Quavo	https://www.azlyrics.com/lyrics/liampayne/stripthatdown.html	36	/wiki/Pop-rap#/wiki/Contemporary_R%26B	/wiki/Strip_That_Down
2007	First Time	Lifehouse	https://www.azlyrics.com/lyrics/lifehouse/firsttime.html	86	/wiki/Power_pop#/wiki/Alternative_rock	/wiki/First_Time_(Lifehouse_song)
2001	Hanging by a Moment	Lifehouse	https://www.azlyrics.com/lyrics/lifehouse/hangingbyamoment.html	1	/wiki/Post-grunge#/wiki/Alternative_rock	/wiki/Hanging_by_a_Moment
2005	You and Me	Lifehouse	https://www.azlyrics.com/lyrics/lifehouse/youandme.html	12	/wiki/Soft_rock	/wiki/You_and_Me_(Lifehouse_song)
2006	You and Me	Lifehouse	https://www.azlyrics.com/lyrics/lifehouse/youandme.html	83	/wiki/Soft_rock	/wiki/You_and_Me_(Lifehouse_song)
2019	Close Friends	Lil Baby	https://www.azlyrics.com/lyrics/lilbaby/closefriends.html	74	NONE	/wiki/Close_Friends_(song)
2019	Drip Too Hard	Lil Baby and Gunna	https://www.azlyrics.com/lyrics/lilbaby/driptoohard.html	26	/wiki/Trap_music	/wiki/Drip_Too_Hard
2020	Emotionally Scarred	Lil Baby	https://www.azlyrics.com/lyrics/lilbaby/emotionallyscarred.html	74	NONE	/wiki/Emotionally_Scarred
2022	In a Minute	Lil Baby	https://www.azlyrics.com/lyrics/lilbaby/inaminute.html	43	/wiki/Trap_music	/wiki/In_a_Minute_(song)
2021	On Me	Lil Baby	https://www.azlyrics.com/lyrics/lilbaby/onme.html	36	/wiki/Trap_music	/wiki/On_Me_(Lil_Baby_song)
2020	Sum 2 Prove	Lil Baby	https://www.azlyrics.com/lyrics/lilbaby/sum2prove.html	79	/wiki/Trap_music	/wiki/Sum_2_Prove
2020	The Bigger Picture	Lil Baby	https://www.azlyrics.com/lyrics/lilbaby/thebiggerpicture.html	76	/wiki/Political_hip_hop#/wiki/Trap_music	/wiki/The_Bigger_Picture_(song)
2020	We Paid	Lil Baby and 42 Dugg	https://www.azlyrics.com/lyrics/lilbaby/wepaid.html	57	/wiki/Trap_music	/wiki/We_Paid
2020	Woah	Lil Baby	https://www.azlyrics.com/lyrics/lilbaby/woah.html	42	/wiki/Trap_music_(hip_hop)	/wiki/Woah_(Lil_Baby_song)
2018	Yes Indeed	Lil Baby and Drake	https://www.azlyrics.com/lyrics/lilbaby/yesindeed.html	25	/wiki/Hip_hop_music#/wiki/Trap_music	/wiki/Yes_Indeed_(Lil_Baby_and_Drake_song)
2000	Bounce with Me	Lil' Bow Wow featuring Xscape	https://www.azlyrics.com/lyrics/lilbowwow/bouncewithme.html	94	/wiki/Hip_hop_music#/wiki/Contemporary_R%26B	/wiki/Bounce_with_Me
2018	Freaky Friday	Lil Dicky featuring Chris Brown	https://www.azlyrics.com/lyrics/lildicky/freakyfriday.html	55	/wiki/Comedy_hip_hop#/wiki/Pop-rap	/wiki/Freaky_Friday_(song)
2023	All My Life	Lil Durk featuring J. Cole	https://www.azlyrics.com/lyrics/lildurk/allmylife.html	25	/wiki/Political_hip_hop#/wiki/Trap_music	/wiki/All_My_Life_(Lil_Durk_song)
2022	Broadway Girls	Lil Durk featuring Morgan Wallen	https://www.azlyrics.com/lyrics/lildurk/broadwaygirls.html	81	/wiki/Hip_hop_music#/wiki/Country_music#/wiki/Drill_music#/wiki/Trap_music	/wiki/Broadway_Girls
2022	What Happened to Virgil	Lil Durk featuring Gunna	https://www.azlyrics.com/lyrics/lildurk/whathappenedtovirgil.html	83	/wiki/Drill_music#/wiki/Hip_hop_music	/wiki/What_Happened_to_Virgil
2004	Game Over (Flip)	Lil' Flip	https://www.azlyrics.com/lyrics/lilflip/gameoverflip.html	65	/wiki/Hardcore_hip_hop#/wiki/Southern_hip_hop	/wiki/Game_Over_(Flip)
2004	Sunshine	Lil' Flip featuring Lea	https://www.azlyrics.com/lyrics/lilflip/sunshine.html	20	NONE	/wiki/Sunshine_(Lil%27_Flip_song)
2003	Get Low	Lil Jon & The East Side Boyz featuring Ying Yang Twins	https://www.azlyrics.com/lyrics/liljontheeastsideboyz/getlow.html	11	/wiki/Southern_hip_hop#/wiki/Dirty_rap#/wiki/Crunk	/wiki/Get_Low_(Lil_Jon_%26_the_East_Side_Boyz_song)
2004	Get Low	Lil Jon & the East Side Boyz featuring Ying Yang Twins	https://www.azlyrics.com/lyrics/liljontheeastsideboyz/getlow.html	70	/wiki/Southern_hip_hop#/wiki/Dirty_rap#/wiki/Crunk	/wiki/Get_Low_(Lil_Jon_%26_the_East_Side_Boyz_song)
2005	Lovers & Friends	Lil Jon featuring Usher and Ludacris	https://www.azlyrics.com/lyrics/liljontheeastsideboyz/loversfriends.html	25	/wiki/Contemporary_R%26B	/wiki/Lovers_%26_Friends
2003	Magic Stick	Lil' Kim featuring 50 Cent	https://www.azlyrics.com/lyrics/lilkim/magicstick.html	20	/wiki/Dirty_rap	/wiki/Magic_Stick
1997	No Time	Lil' Kim featuring Puff Daddy	https://www.azlyrics.com/lyrics/lilkim/notime.html	80	/wiki/Dirty_rap	/wiki/No_Time_(Lil%27_Kim_song)
1997	Not Tonight	Lil' Kim featuring Da Brat, Left Eye, Missy Elliott and Angie Martinez	https://www.azlyrics.com/lyrics/lilkim/nottonight.html	46	/wiki/Hip_hop_music#/wiki/Contemporary_R%26B	/wiki/Not_Tonight_(song)
2003	The Jump Off	Lil' Kim featuring Mr. Cheeks	https://www.azlyrics.com/lyrics/lilkim/thejumpoff.html	72	/wiki/Hip_hop_music	/wiki/The_Jump_Off
2020	Blueberry Faygo	Lil Mosey	https://www.azlyrics.com/lyrics/lilmosey/blueberryfaygo.html	27	/wiki/Hip_hop_music	/wiki/Blueberry_Faygo
2021	Industry Baby	Lil Nas X and Jack Harlow	https://www.azlyrics.com/lyrics/lilnasx/industrybaby.html	24	/wiki/Trap_music#/wiki/Pop_rap	/wiki/Industry_Baby
2022	Industry Baby	Lil Nas X and Jack Harlow	https://www.azlyrics.com/lyrics/lilnasx/industrybaby.html	16	/wiki/Trap_music#/wiki/Pop_rap	/wiki/Industry_Baby
2021	Montero (Call Me by Your Name)	Lil Nas X	https://www.azlyrics.com/lyrics/lilnasx/monterocallmebyyourname.html	9	/wiki/Dancehall_pop#/wiki/Electropop	/wiki/Montero_(Call_Me_by_Your_Name)
2019	Old Town Road	Lil Nas X featuring Billy Ray Cyrus	https://www.azlyrics.com/lyrics/lilnasx/oldtownroad.html	1	/wiki/Country_rap#/wiki/Country_trap#/wiki/Pop_music#/wiki/Southern_hip_hop	/wiki/Old_Town_Road
2019	Panini	Lil Nas X	https://www.azlyrics.com/lyrics/lilnasx/panini.html	40	/wiki/Hip_hop_music#/wiki/Trap_music	/wiki/Panini_(song)
2020	Panini	Lil Nas X	https://www.azlyrics.com/lyrics/lilnasx/panini.html	71	/wiki/Hip_hop_music#/wiki/Trap_music	/wiki/Panini_(song)
2022	Thats What I Want	Lil Nas X	https://www.azlyrics.com/lyrics/lilnasx/thatswhatiwant.html	14	/wiki/Pop_rock#/wiki/Power_pop	/wiki/Thats_What_I_Want
2018	Gucci Gang	Lil Pump	https://www.azlyrics.com/lyrics/lilpump/guccigang.html	44	/wiki/Hip_hop_music#/wiki/Trap_music	/wiki/Gucci_Gang
2001	My Baby	Lil' Romeo	https://www.azlyrics.com/lyrics/lilromeo/mybaby.html	74	/wiki/Pop-rap	/wiki/My_Baby_(Lil%27_Romeo_song)
2019	Ransom	Lil Tecca	https://www.azlyrics.com/lyrics/liltecca/ransom.html	28	NONE	/wiki/Ransom_(Lil_Tecca_song)
2021	Calling My Phone	Lil Tjay and 6lack	https://www.azlyrics.com/lyrics/liltjay/callingmyphone.html	33	/wiki/Contemporary_R%26B	/wiki/Calling_My_Phone
2023	Just Wanna Rock	Lil Uzi Vert	https://www.azlyrics.com/lyrics/liluzivert/justwannarock.html	28	/wiki/Dance_music#/wiki/Hip_house#/wiki/Jersey_club	/wiki/Just_Wanna_Rock
2017	XO Tour Llif3	Lil Uzi Vert	https://www.azlyrics.com/lyrics/liluzivert/xotourllif3.html	13	/wiki/Emo_rap	/wiki/XO_Tour_Llif3
2011	6 Foot 7 Foot	Lil Wayne featuring Cory Gunz	https://www.azlyrics.com/lyrics/lilwayne/6foot7foot.html	41	/wiki/Hip_hop_music	/wiki/6_Foot_7_Foot
2008	A Milli	Lil Wayne	https://www.azlyrics.com/lyrics/lilwayne/amilli.html	43	/wiki/Hip_hop_music	/wiki/A_Milli
2014	Believe Me	Lil Wayne featuring Drake	https://www.azlyrics.com/lyrics/lilwayne/believeme.html	89	/wiki/Hip_hop_music	/wiki/Believe_Me_(Lil_Wayne_song)
2008	Got Money	Lil Wayne featuring T-Pain	https://www.azlyrics.com/lyrics/lilwayne/gotmoney.html	40	NONE	/wiki/Got_Money
2011	How to Love	Lil Wayne	https://www.azlyrics.com/lyrics/lilwayne/howtolove.html	23	/wiki/Hip_hop_soul#/wiki/Contemporary_R%26B#/wiki/Progressive_rap	/wiki/How_to_Love
2008	Lollipop	Lil Wayne featuring Static Major	https://www.azlyrics.com/lyrics/lilwayne/lollipop.html	4	/wiki/Hip_hop_music#/wiki/Hard_rock#/wiki/Alternative_rock	/wiki/Lollipop_(Lil_Wayne_song)
2013	Love Me	Lil Wayne featuring Drake and Future	https://www.azlyrics.com/lyrics/lilwayne/loveme.html	39	/wiki/Dirty_rap	/wiki/Love_Me_(Lil_Wayne_song)
2008	Mrs. Officer	Lil Wayne featuring Bobby Valentino and Kidd Kidd	https://www.azlyrics.com/lyrics/lilwayne/mrsofficer.html	91	/wiki/Dirty_rap#/wiki/Contemporary_R%26B	/wiki/Mrs._Officer
2010	Right Above It	Lil Wayne featuring Drake	https://www.azlyrics.com/lyrics/lilwayne/rightaboveit.html	90	/wiki/Hip_hop_music	/wiki/Right_Above_It
2011	She Will	Lil Wayne featuring Drake	https://www.azlyrics.com/lyrics/lilwayne/shewill.html	95	/wiki/Hip_hop_music#/wiki/Downtempo	/wiki/She_Will
2016	Sucker for Pain	Lil Wayne, Wiz Khalifa and Imagine Dragons with Logic and Ty Dolla Sign featuring X Ambassadors	https://www.azlyrics.com/lyrics/lilwayne/suckerforpain.html	68	/wiki/Alternative_hip_hop#/wiki/Rap_rock	/wiki/Sucker_for_Pain
1978	Blue Bayou	Linda Ronstadt	https://www.azlyrics.com/lyrics/lindaronstadt/bluebayou.html	61	/wiki/Country_pop#/wiki/Country_pop#/wiki/Soft_rock#/wiki/Yacht_rock	/wiki/Blue_Bayou
1990	Don't Know Much	Linda Ronstadt featuring Aaron Neville	https://www.azlyrics.com/lyrics/lindaronstadt/dontknowmuch.html	20	/wiki/Soft_rock#/wiki/Pop_music#/wiki/Pop_music#/wiki/Pop_music	/wiki/Don%27t_Know_Much
1980	How Do I Make You	Linda Ronstadt	https://www.azlyrics.com/lyrics/lindaronstadt/howdoimakeyou.html	68	/wiki/Rock_music#/wiki/Power_pop#/wiki/New_wave_music	/wiki/How_Do_I_Make_You
1980	Hurt So Bad	Linda Ronstadt	https://www.azlyrics.com/lyrics/lindaronstadt/hurtsobad.html	78	/wiki/Soul_music#/wiki/Pop_music#/wiki/Pop_music#/wiki/Easy_listening#/wiki/Rock_music#/wiki/New_wave_music	/wiki/Hurt_So_Bad
1978	It's So Easy	Linda Ronstadt	https://www.azlyrics.com/lyrics/lindaronstadt/itssoeasy.html	90	/wiki/Rock_and_roll#/wiki/Rock_music	/wiki/It%27s_So_Easy!_(The_Crickets_song)
1975	When Will I Be Loved	Linda Ronstadt	https://www.azlyrics.com/lyrics/lindaronstadt/whenwillibeloved.html	47	/wiki/Rockabilly#/wiki/Pop_music#/wiki/Southern_rock#/wiki/Soft_rock	/wiki/When_Will_I_Be_Loved_(song)
1975	You're No Good	Linda Ronstadt	https://www.azlyrics.com/lyrics/lindaronstadt/yourenogood.html	51	/wiki/Rhythm_and_blues#/wiki/Rhythm_and_blues#/wiki/Beat_music#/wiki/Rock_music#/wiki/Southern_rock	/wiki/You%27re_No_Good
1982	Trouble	Lindsey Buckingham	https://www.azlyrics.com/lyrics/lindseybuckingham/trouble.html	45	NONE	/wiki/Trouble_(Lindsey_Buckingham_song)
2004	Breaking the Habit	Linkin Park	https://www.azlyrics.com/lyrics/linkinpark/breakingthehabit.html	79	/wiki/Alternative_rock#/wiki/Electronic_rock	/wiki/Breaking_the_Habit_(song)
2012	Burn It Down	Linkin Park	https://www.azlyrics.com/lyrics/linkinpark/burnitdown.html	100	/wiki/Electronic_rock#/wiki/Rap_rock#/wiki/Hard_rock#/wiki/Alternative_rock#/wiki/Alt_pop#/wiki/Electropop	/wiki/Burn_It_Down_(Linkin_Park_song)
2002	In the End	Linkin Park	https://www.azlyrics.com/lyrics/linkinpark/intheend.html	7	/wiki/Nu_metal#/wiki/Rap_rock#/wiki/Alternative_rock#/wiki/Hard_rock	/wiki/In_the_End
2009	New Divide	Linkin Park	https://www.azlyrics.com/lyrics/linkinpark/newdivide.html	61	/wiki/Alternative_rock#/wiki/Electronic_rock	/wiki/New_Divide
2004	Numb	Linkin Park	https://www.azlyrics.com/lyrics/linkinpark/numb.html	33	/wiki/Nu_metal#/wiki/Alternative_rock#/wiki/Emo	/wiki/Numb_(Linkin_Park_song)
2005	Numb/Encore	Jay-Z and Linkin Park	https://www.azlyrics.com/lyrics/linkinpark/numbencore.html	93	/wiki/Alternative_rock#/wiki/Rap_rock#/wiki/Hip_hop_music	/wiki/Numb/Encore
2008	Shadow of the Day	Linkin Park	https://www.azlyrics.com/lyrics/linkinpark/shadowoftheday.html	55	/wiki/Alternative_rock#/wiki/Electronic_rock	/wiki/Shadow_of_the_Day
2007	What I've Done	Linkin Park	https://www.azlyrics.com/lyrics/linkinpark/whativedone.html	38	/wiki/Alternative_rock#/wiki/Hard_rock	/wiki/What_I%27ve_Done
1987	Ballerina Girl	Lionel Richie	https://www.azlyrics.com/lyrics/lionelrichie/ballerinagirl.html	95	/wiki/Soul_music	/wiki/Ballerina_Girl
1986	Dancing on the Ceiling	Lionel Richie	https://www.azlyrics.com/lyrics/lionelrichie/dancingontheceiling.html	39	/wiki/Pop_music	/wiki/Dancing_on_the_Ceiling_(Lionel_Richie_song)
1981	Endless Love	Diana Ross & Lionel Richie	https://www.azlyrics.com/lyrics/lionelrichie/endlesslove.html	2	/wiki/Contemporary_R%26B#/wiki/Contemporary_R%26B#/wiki/Country_pop	/wiki/Endless_Love_(song)
1984	Hello	Lionel Richie	https://www.azlyrics.com/lyrics/lionelrichie/hello.html	7	/wiki/Pop_music#/wiki/Quiet_storm#/wiki/Soft_rock	/wiki/Hello_(Lionel_Richie_song)
1986	Love Will Conquer All	Lionel Richie	https://www.azlyrics.com/lyrics/lionelrichie/lovewillconquerall.html	97	/wiki/Pop_music#/wiki/Soul_music	/wiki/Love_Will_Conquer_All_(song)
1983	My Love	Lionel Richie	https://www.azlyrics.com/lyrics/lionelrichie/mylove.html	73	/wiki/Soft_rock#/wiki/Country_pop	/wiki/My_Love_(Lionel_Richie_song)
1985	Penny Lover	Lionel Richie	https://www.azlyrics.com/lyrics/lionelrichie/pennylover.html	96	/wiki/Pop_music	/wiki/Penny_Lover
1984	Running with the Night	Lionel Richie	https://www.azlyrics.com/lyrics/lionelrichie/runningwiththenight.html	53	/wiki/Rock_music#/wiki/Contemporary_R%26B	/wiki/Running_with_the_Night
1986	Say You, Say Me	Lionel Richie	https://www.azlyrics.com/lyrics/lionelrichie/sayyousayme.html	2	/wiki/Pop_music#/wiki/Country_music#/wiki/Pop_music	/wiki/Say_You,_Say_Me
1984	Stuck on You	Lionel Richie	https://www.azlyrics.com/lyrics/lionelrichie/stuckonyou.html	32	/wiki/Country_pop#/wiki/Soft_rock#/wiki/Pop_music#/wiki/Dance_music	/wiki/Stuck_on_You_(Lionel_Richie_song)
1983	Truly	Lionel Richie	https://www.azlyrics.com/lyrics/lionelrichie/truly.html	47	/wiki/Pop_music#Pop	/wiki/Truly_(Lionel_Richie_song)
1983	You Are	Lionel Richie	https://www.azlyrics.com/lyrics/lionelrichie/youare.html	29	/wiki/Funk_music	/wiki/You_Are_(Lionel_Richie_song)
1980	Funkytown	Lipps Inc	https://www.azlyrics.com/lyrics/lippsinc/funkytown.html	8	/wiki/Disco#/wiki/Funk#/wiki/Synth-pop#/wiki/Hi-NRG#/wiki/Rock_music#/wiki/Dance-rock	/wiki/Funkytown
1986	All Cried Out	Lisa Lisa and Cult Jam	https://www.azlyrics.com/lyrics/lisalisacultjam/allcriedout.html	61	/wiki/Pop_Music#/wiki/Contemporary_R%26B#/wiki/Contemporary_R%26B	/wiki/All_Cried_Out_(Lisa_Lisa_%26_Cult_Jam_song)
1987	Lost in Emotion	Lisa Lisa and Cult Jam	https://www.azlyrics.com/lyrics/lisalisacultjam/lostinemotion.html	31	/wiki/Freestyle_music#/wiki/Dance-pop	/wiki/Lost_in_Emotion
1998	I Do	Lisa Loeb	https://www.azlyrics.com/lyrics/lisaloeb/ido.html	58	/wiki/Pop_music	/wiki/I_Do_(Lisa_Loeb_song)
1994	Stay (I Missed You)	Lisa Loeb and Nine Stories	https://www.azlyrics.com/lyrics/lisaloeb/stay.html	6	/wiki/Folk_rock#/wiki/Pop_rock	/wiki/Stay_(I_Missed_You)
1990	All Around the World	Lisa Stansfield	https://www.azlyrics.com/lyrics/lisastansfield/allaroundtheworld.html	21	/wiki/Contemporary_R%26B	/wiki/All_Around_the_World_(Lisa_Stansfield_song)
1989	Close My Eyes Forever	Lita Ford and Ozzy Osbourne	https://www.azlyrics.com/lyrics/litaford/closemyeyesforever.html	77	/wiki/Glam_metal	/wiki/Close_My_Eyes_Forever
2015	Girl Crush	Little Big Town	https://www.azlyrics.com/lyrics/littlebigtown/girlcrush.html	63	/wiki/Country_music#/wiki/Blue-eyed_soul	/wiki/Girl_Crush
2012	Pontoon	Little Big Town	https://www.azlyrics.com/lyrics/littlebigtown/pontoon.html	67	/wiki/Country_music	/wiki/Pontoon_(song)
1962	The Loco-Motion	Little Eva	https://www.azlyrics.com/lyrics/littleeva/thelocomotion.html	7	/wiki/Pop_music#/wiki/Rhythm_and_blues#/wiki/Hard_rock#/wiki/Glam_rock#/wiki/Dance-pop	/wiki/The_Loco-Motion
1980	Cool Change	Little River Band	https://www.azlyrics.com/lyrics/littleriverband/coolchange.html	56	/wiki/Soft_rock	/wiki/Cool_Change_(song)
1979	Lady	Little River Band	https://www.azlyrics.com/lyrics/littleriverband/lady.html	42	/wiki/Pop_rock#/wiki/Soft_rock	/wiki/Lady_(Little_River_Band_song)
1979	Lonesome Loser	Little River Band	https://www.azlyrics.com/lyrics/littleriverband/lonesomeloser.html	66	/wiki/Soft_rock	/wiki/Lonesome_Loser
1982	Man on Your Mind	Little River Band	https://www.azlyrics.com/lyrics/littleriverband/manonyourmind.html	92	/wiki/Rock_music	/wiki/Man_on_Your_Mind
1978	Reminiscing	Little River Band	https://www.azlyrics.com/lyrics/littleriverband/reminiscing.html	65	/wiki/Soft_rock#/wiki/Dance_music#/wiki/House_music	/wiki/Reminiscing
1982	Take It Easy on Me	Little River Band	https://www.azlyrics.com/lyrics/littleriverband/takeiteasyonme.html	41	/wiki/Soft_rock	/wiki/Take_It_Easy_on_Me
1983	The Other Guy	Little River Band	https://www.azlyrics.com/lyrics/littleriverband/theotherguy.html	65	/wiki/Soft_rock	/wiki/The_Other_Guy_(Little_River_Band_song)
1973	Oh, Babe, What Would You Say?	Hurricane Smith	https://www.azlyrics.com/lyrics/lizaminnelli/ohbabewhatwouldyousay.html	57	/wiki/Pop_rock	/wiki/Oh,_Babe,_What_Would_You_Say%3F
2022	About Damn Time	Lizzo	https://www.azlyrics.com/lyrics/lizzo/aboutdamntime.html	12	/wiki/Funk#/wiki/Nu-disco	/wiki/About_Damn_Time
2020	Good as Hell	Lizzo	https://www.azlyrics.com/lyrics/lizzo/goodashell.html	31	/wiki/Soul_music#/wiki/Pop_music#/wiki/Wikipedia:Citation_needed#/wiki/Contemporary_R%26B#/wiki/Wikipedia:Citation_needed#/wiki/Pop_rap#/wiki/Wikipedia:Citation_needed	/wiki/Good_as_Hell
2019	Truth Hurts	Lizzo	https://www.azlyrics.com/lyrics/lizzo/truthhurts.html	13	/wiki/Trap_music#/wiki/Hip_hop_music#/wiki/Pop_music	/wiki/Truth_Hurts_(song)
2020	Truth Hurts	Lizzo	https://www.azlyrics.com/lyrics/lizzo/truthhurts.html	55	/wiki/Trap_music#/wiki/Hip_hop_music#/wiki/Pop_music	/wiki/Truth_Hurts_(song)
1991	Around the Way Girl	LL Cool J	https://www.azlyrics.com/lyrics/llcoolj/aroundthewaygirl.html	64	/wiki/Golden_age_hip_hop#/wiki/East_Coast_hip_hop#/wiki/New_jack_swing#/wiki/Contemporary_R%26B#/wiki/Pop_music	/wiki/Around_the_Way_Girl
1996	Doin' It	LL Cool J	https://www.azlyrics.com/lyrics/llcoolj/doinit.html	61	/wiki/Hip_hop_music#/wiki/Dirty_rap	/wiki/Doin%27_It_(LL_Cool_J_song)
1998	Father	LL Cool J	https://www.azlyrics.com/lyrics/llcoolj/father.html	97	/wiki/Hip_hop_music#/wiki/Gospel_music	/wiki/Father_(LL_Cool_J_song)
2004	Headsprung	LL Cool J	https://www.azlyrics.com/lyrics/llcoolj/headsprung.html	67	/wiki/Hip_hop_music#/wiki/Rap	/wiki/Headsprung
1996	Hey Lover	LL Cool J	https://www.azlyrics.com/lyrics/llcoolj/heylover.html	20	/wiki/Contemporary_R%26B	/wiki/Hey_Lover
1996	Loungin	LL Cool J	https://www.azlyrics.com/lyrics/llcoolj/loungin.html	21	/wiki/Hip_hop_music#/wiki/Contemporary_R%26B	/wiki/Loungin
2002	Luv U Better	LL Cool J	https://www.azlyrics.com/lyrics/llcoolj/luvubetter.html	73	/wiki/Hip_hop_music#/wiki/Contemporary_R%26B	/wiki/Luv_U_Better
2007	Get It Shawty	Lloyd	https://www.azlyrics.com/lyrics/lloyd/getitshawty.html	51	/wiki/Contemporary_R%26B#/wiki/Dance-pop	/wiki/Get_It_Shawty
2004	Southside	Lloyd featuring Ashanti	https://www.azlyrics.com/lyrics/lloyd/southside.html	84	/wiki/Contemporary_R%26B	/wiki/Southside_(Lloyd_song)
2007	You	Lloyd featuring Lil Wayne	https://www.azlyrics.com/lyrics/lloyd/you.html	40	/wiki/Hip_hop_music	/wiki/You_(Lloyd_song)
2004	On Fire	Lloyd Banks	https://www.azlyrics.com/lyrics/lloydbanks/onfire.html	55	/wiki/Hip_hop_music	/wiki/On_Fire_(Lloyd_Banks_song)
2011	Party Rock Anthem	LMFAO featuring Lauren Bennett and GoonRock	https://www.azlyrics.com/lyrics/lmfao/partyrockanthem.html	2	/wiki/Hip_house#/wiki/Electropop#/wiki/Dance-pop#/wiki/Electro_music#/wiki/Electroclash#/wiki/Pop_music#/wiki/Synth-pop#/wiki/Electronic_dance_music	/wiki/Party_Rock_Anthem
2012	Party Rock Anthem	LMFAO featuring Lauren Bennett and GoonRock	https://www.azlyrics.com/lyrics/lmfao/partyrockanthem.html	29	/wiki/Hip_house#/wiki/Electropop#/wiki/Dance-pop#/wiki/Electro_music#/wiki/Electroclash#/wiki/Pop_music#/wiki/Synth-pop#/wiki/Electronic_dance_music	/wiki/Party_Rock_Anthem
2011	Sexy and I Know It	LMFAO	https://www.azlyrics.com/lyrics/lmfao/sexyandiknowit.html	57	/wiki/Electropop#/wiki/Dance_music	/wiki/Sexy_and_I_Know_It
2012	Sexy and I Know It	LMFAO	https://www.azlyrics.com/lyrics/lmfao/sexyandiknowit.html	13	/wiki/Electropop#/wiki/Dance_music	/wiki/Sexy_and_I_Know_It
1973	Don't Expect Me to Be Your Friend	Lobo	https://www.azlyrics.com/lyrics/lobo/dontexpectmetobeyourfriend.html	87	/wiki/Soft_rock	/wiki/Don%27t_Expect_Me_to_Be_Your_Friend
1971	Me and You and a Dog Named Boo	Lobo	https://www.azlyrics.com/lyrics/lobo/meandyouandadognamedboo.html	59	/wiki/Soft_rock	/wiki/Me_and_You_and_a_Dog_Named_Boo
1982	I Keep Forgettin' (Every Time You're Near)	Michael McDonald	https://www.azlyrics.com/lyrics/localnatives/ikeepforgettineverytimeyourenear.html	81	/wiki/Blue-eyed_soul#/wiki/Soft_rock#/wiki/Quiet_storm#/wiki/Funk	/wiki/I_Keep_Forgettin%27_(Every_Time_You%27re_Near)
1973	Your Mama Don't Dance	Loggins and Messina	https://www.azlyrics.com/lyrics/logginsmessina/yourmamadontdance.html	53	/wiki/Rock_and_roll#/wiki/Glam_metal#/wiki/Blues_rock	/wiki/Your_Mama_Don%27t_Dance
2017	1-800-273-8255	Logic featuring Alessia Cara and Khalid	https://www.azlyrics.com/lyrics/logic/18002738255.html	31	/wiki/Conscious_hip_hop#/wiki/Pop-rap	/wiki/1-800-273-8255_(song)
2018	1-800-273-8255	Logic featuring Alessia Cara and Khalid	https://www.azlyrics.com/lyrics/logic/18002738255.html	84	/wiki/Conscious_hip_hop#/wiki/Pop-rap	/wiki/1-800-273-8255_(song)
1991	I've Been Thinking About You	Londonbeat	https://www.azlyrics.com/lyrics/londonbeat/ivebeenthinkingaboutyou.html	31	/wiki/Dance-pop#/wiki/Eurodance	/wiki/I%27ve_Been_Thinking_About_You
1999	Amazed	Lonestar	https://www.azlyrics.com/lyrics/lonestar/amazed.html	85	/wiki/Country_music#/wiki/Pop_music#/wiki/Pop_music	/wiki/Amazed
2000	Amazed	Lonestar	https://www.azlyrics.com/lyrics/lonestar/amazed.html	8	/wiki/Country_music#/wiki/Pop_music#/wiki/Pop_music	/wiki/Amazed
